id,filtered_words_array,features,label_index
F108,"['option', 'movement', 'loss', 'miss.', 'condition', 'research', 'line', 'account', 'manage', 'body', 'respond.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,841,1182,3486,3916,4921,5294,5328,5329,5850,6961,7281,7883,7936,8338,9187,9432,9613],[0.691153161953081,4.607168188650764,4.607168188650764,2.849310271098391,5.523458920524919,2.849310271098391,4.830311739964974,3.5085558999826545,4.019381523748645,0.691153161953081,5.117993812416755,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,4.830311739964974,4.607168188650764,4.137164559405029])",0.0
F167,"['likely', 'yet', 'admit', 'discussion.', 'high', 'include', 'rather', 'fear', 'poor.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[309,503,2116,2613,2837,2953,3486,4037,4079,4921,5850,7281,7936,8338,8714,9513],[4.019381523748645,0.691153161953081,3.914021008090819,5.523458920524919,4.137164559405029,3.914021008090819,2.849310271098391,4.830311739964974,4.607168188650764,2.849310271098391,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645,3.577548771469606])",0.0
R242,"['little', 'commercial', 'window.', 'training', 'ball', 'notice', 'half.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[619,1525,1590,3614,4062,4506,4687,6443,7066,7492,7538,9462],[5.523458920524919,4.830311739964974,4.42484663185681,0.667530016189645,5.117993812416755,0.691153161953081,0.691153161953081,3.6516567436233283,2.7826188965997183,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
F133,"['close', 'whole', 'cause', 'science.', 'include', 'school', 'director', 'identify', 'laugh', 'let.', 'simple', 'song', 'action', 'republican', 'note.', 'alone', 'speech', 'point', 'people', 'although', 'of.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[316,502,503,627,1853,2066,2492,2679,2759,2913,2953,3334,3497,3564,3967,4263,4416,4616,5850,6633,7098,7281,7350,7779,7936,8338,9599,9876],[3.8187108282864943,5.117993812416755,0.691153161953081,4.019381523748645,4.270695952029551,2.7508701982851385,4.137164559405029,4.42484663185681,5.523458920524919,3.5085558999826545,3.914021008090819,4.830311739964974,3.7316994512968646,4.830311739964974,4.830311739964974,4.270695952029551,4.270695952029551,3.6516567436233283,0.691153161953081,4.270695952029551,4.270695952029551,0.6753425559264385,4.42484663185681,3.7316994512968646,0.691153161953081,0.691153161953081,5.117993812416755,2.7508701982851385])",0.0
F025,"['gas', 'method', 'decade', 'special', 'fly', 'small.', 'management', 'four', 'take', 'arm', 'area.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,855,1055,1241,1243,2918,3445,3984,4105,5607,5850,5944,6015,6030,7281,7936,8338,9676],[0.691153161953081,4.019381523748645,4.830311739964974,3.4440173788450834,3.914021008090819,3.0385522707369192,5.523458920524919,4.019381523748645,5.117993812416755,4.137164559405029,0.691153161953081,4.42484663185681,4.270695952029551,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
F093,"['participant', 'recent', 'manage', 'role', 'deep.', 'call', 'charge.', 'computer', 'store', 'property', 'western', 'southern', 'long.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[273,503,524,1982,2066,2733,3350,3743,4722,5146,5396,5591,5850,7184,7281,7883,7936,8151,8338,9876],[5.523458920524919,0.691153161953081,3.7316994512968646,5.117993812416755,2.7508701982851385,3.7316994512968646,4.270695952029551,3.914021008090819,5.117993812416755,4.270695952029551,4.607168188650764,3.914021008090819,0.691153161953081,4.137164559405029,0.6753425559264385,4.019381523748645,0.691153161953081,4.019381523748645,0.691153161953081,2.7508701982851385])",0.0
F236,"['never', 'defense', 'design', 'executive', 'tough.', 'owner', 'several', 'cost', 'catch', 'risk.', 'night', 'catch', 'mouth', 'cell', 'force', 'skill', 'group.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[281,391,503,2259,3210,3543,3922,4490,5850,6053,6711,6869,7036,7268,7281,7497,7936,7949,8338,9227,9813,9966,9968],[4.607168188650764,3.7316994512968646,0.691153161953081,2.8154087194227095,3.8187108282864943,3.7316994512968646,4.42484663185681,3.8187108282864943,0.691153161953081,3.4440173788450834,4.607168188650764,4.019381523748645,4.607168188650764,5.523458920524919,0.6753425559264385,4.137164559405029,0.691153161953081,8.03876304749729,0.691153161953081,4.270695952029551,2.997730276216664,4.019381523748645,3.914021008090819])",0.0
F069,"['clear', 'read', 'edge', 'space', 'strategy.', 'none', 'hospital', 'turn', 'law', 'history', 'door.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1611,2918,3886,3921,3979,4930,5850,6543,6609,7281,7516,7650,7936,8338,9188,9676,9831],[0.691153161953081,4.607168188650764,3.0385522707369192,4.830311739964974,3.7316994512968646,4.137164559405029,3.577548771469606,0.691153161953081,4.019381523748645,4.830311739964974,0.6753425559264385,5.523458920524919,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,3.0385522707369192,3.914021008090819])",0.0
F219,"['picture', 'language', 'relationship.', 'ability', 'road', 'table.', 'voice', 'stage', 'majority', 'order', 'let', 'third', 'ten.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[30,503,1226,1320,1716,2481,2918,3530,3681,5725,5850,6404,7281,7936,8267,8338,8771,9244,9415,9676],[3.914021008090819,0.691153161953081,4.137164559405029,5.117993812416755,5.523458920524919,3.8187108282864943,3.0385522707369192,4.830311739964974,4.42484663185681,4.42484663185681,0.691153161953081,4.137164559405029,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,4.830311739964974,4.270695952029551,4.830311739964974,3.0385522707369192])",0.0
R079,"['international', 'blue', 'tend', 'i.', 'major', 'tough', 'body.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[188,564,1058,1810,3556,3614,4506,4687,5447,5726,5768,9462],[4.270695952029551,3.6516567436233283,4.270695952029551,3.914021008090819,2.8844015909096608,0.667530016189645,0.691153161953081,0.691153161953081,3.6516567436233283,4.019381523748645,4.42484663185681,0.691153161953081])",1.0
F042,"['present', 'quite', 'activity.', 'gas', 'everything', 'section.', 'score', 'method', 'else', 'father.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1133,1927,4377,5034,5607,5850,6015,6056,7281,7417,7936,8130,8338,9132,9156],[0.691153161953081,5.117993812416755,4.019381523748645,2.60568818844064,4.607168188650764,4.137164559405029,0.691153161953081,4.270695952029551,3.914021008090819,0.6753425559264385,5.523458920524919,0.691153161953081,3.8187108282864943,0.691153161953081,5.523458920524919,4.019381523748645])",0.0
R154,"['market', 'understand', 'set', 'media', 'eat', 'war.', 'better', 'region', 'interesting', 'there.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1209,2543,2657,3614,3634,4506,4687,4991,5342,5432,5804,6487,6749,7276,8159,9462],[4.607168188650764,3.3262343431887,3.2721671219184243,0.667530016189645,3.8187108282864943,0.691153161953081,0.691153161953081,2.6902455764687034,4.42484663185681,2.7200985396183848,4.830311739964974,3.5085558999826545,5.523458920524919,3.8187108282864943,3.4440173788450834,0.691153161953081])",1.0
R089,"['remain', 'true', 'job', 'spend.', 'sister', 'short', 'quite', 'seat', 'carry', 'find.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[47,454,557,1262,1770,3521,3614,4506,4516,4687,5205,6056,6219,7188,7359,9462],[4.830311739964974,4.42484663185681,4.42484663185681,4.270695952029551,2.8844015909096608,3.8187108282864943,0.667530016189645,0.691153161953081,5.117993812416755,0.691153161953081,4.42484663185681,3.914021008090819,3.172083663361442,4.42484663185681,5.523458920524919,0.691153161953081])",1.0
R038,"['us', 'economy', 'wear', 'manage', 'something', 'ok', 'page.', 'investment', 'state', 'memory', 'return', 'every.', 'business', 'successful', 'watch', 'camera.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[217,635,1562,1770,1808,2645,2708,3192,3614,3813,4506,4687,5374,5659,6219,6581,6660,6941,7883,8997,9462,9826],[4.270695952029551,3.914021008090819,4.607168188650764,2.8844015909096608,4.830311739964974,5.117993812416755,3.6516567436233283,4.137164559405029,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,3.172083663361442,4.42484663185681,4.270695952029551,4.830311739964974,4.019381523748645,4.607168188650764,0.691153161953081,3.8187108282864943])",1.0
R053,"['usually', 'deep', 'property', 'soon', 'product.', 'base', 'including', 'design', 'teacher', 'sign', 'make', 'network', 'bad.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1041,1762,2733,2990,3525,3614,3922,3935,4270,4506,4687,6756,7334,8173,8708,9034,9144,9152,9462],[4.42484663185681,4.42484663185681,3.7316994512968646,4.270695952029551,4.42484663185681,0.667530016189645,4.42484663185681,4.137164559405029,5.523458920524919,0.691153161953081,0.691153161953081,3.577548771469606,4.607168188650764,3.7316994512968646,4.830311739964974,2.920769235080536,2.7508701982851385,4.42484663185681,0.691153161953081])",1.0
F201,"['per', 'whose', 'report', 'hour', 'admit.', 'blood', 'along', 'author', 'try.', 'begin', 'lay', 'number.', 'last', 'part', 'three', 'several.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[74,298,503,527,1513,2359,2840,3761,3960,3989,4377,4475,4702,5850,5925,6505,7281,7936,8338,8740,9350,9539],[4.830311739964974,4.137164559405029,0.691153161953081,4.270695952029551,3.7316994512968646,4.607168188650764,4.270695952029551,4.270695952029551,4.830311739964974,4.270695952029551,2.60568818844064,4.270695952029551,4.42484663185681,0.691153161953081,4.270695952029551,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,4.607168188650764,4.019381523748645])",0.0
F013,"['occur', 'civil', 'camera.', 'owner', 'style', 'generation', 'talk', 'wife.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,593,1921,3192,3892,5399,5850,6053,6747,6963,7281,7936,8000,8338,8925],[0.691153161953081,3.6516567436233283,4.607168188650764,4.137164559405029,2.5530444549552183,4.270695952029551,0.691153161953081,3.4440173788450834,2.5530444549552183,4.270695952029551,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,4.607168188650764])",0.0
R023,"['likely', 'free', 'other.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[309,1073,3614,4506,4687,6944,9231,9462],[4.019381523748645,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,2.8154087194227095,5.117993812416755,0.691153161953081])",1.0
R068,"['high', 'case', 'minute', 'member', 'eat', 'against.', 'marriage', 'significant', 'sort', 'role', 'simple', 'usually.', 'center', 'five', 'serve.', 'heavy', 'executive', 'office', 'free', 'environmental', 'arm.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1073,1480,2116,2227,2913,3350,3357,3614,4506,4687,5417,5720,5974,6027,6229,6342,6652,6790,7160,7276,8344,8497,8552,8949,9462,9966],[2.579019941358479,3.914021008090819,5.117993812416755,3.914021008090819,2.7200985396183848,3.5085558999826545,4.270695952029551,4.830311739964974,0.667530016189645,0.691153161953081,0.691153161953081,5.523458920524919,4.270695952029551,3.7316994512968646,4.270695952029551,3.8187108282864943,3.914021008090819,5.523458920524919,4.830311739964974,4.830311739964974,3.8187108282864943,3.7316994512968646,4.830311739964974,4.42484663185681,4.270695952029551,0.691153161953081,4.019381523748645])",1.0
F065,"['however', 'high', 'serious', 'add.', 'drug', 'western', 'yes', 'west', 'dream', 'may.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,524,911,1117,2116,2366,4377,5044,5085,5850,6572,7281,7860,7936,8338,8344],[0.691153161953081,3.7316994512968646,4.270695952029551,4.42484663185681,3.914021008090819,4.137164559405029,2.60568818844064,4.270695952029551,3.5085558999826545,0.691153161953081,5.523458920524919,0.6753425559264385,2.7826188965997183,0.691153161953081,0.691153161953081,3.7316994512968646])",0.0
F239,"['democrat', 'scene', 'without', 'sign.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,3486,4043,4921,5234,5844,5850,7281,7936,8338,9414],[0.691153161953081,2.849310271098391,4.607168188650764,2.849310271098391,4.019381523748645,3.914021008090819,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F084,"['consider', 'doctor', 'behavior.', 'understand', 'might', 'increase', 'republican', 'pm.', 'finally', 'everybody', 'always', 'close', 'property', 'four.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[312,503,777,1256,1817,2561,2733,3497,3924,4616,5850,6486,6487,6988,7281,7860,7936,7960,7963,8338,9011],[4.270695952029551,0.691153161953081,4.42484663185681,3.125563647726549,4.607168188650764,3.8187108282864943,3.7316994512968646,3.7316994512968646,4.270695952029551,3.6516567436233283,0.691153161953081,5.523458920524919,3.5085558999826545,5.117993812416755,0.6753425559264385,2.7826188965997183,0.691153161953081,5.117993812416755,3.914021008090819,0.691153161953081,4.019381523748645])",0.0
R120,"['cup', 'letter', 'expect.', 'civil', 'floor', 'cultural', 'toward', 'war', 'nation.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[564,593,3059,3194,3556,3614,4319,4506,4687,7725,8219,8719,9233,9462],[3.6516567436233283,3.6516567436233283,4.019381523748645,4.270695952029551,2.8844015909096608,0.667530016189645,3.5085558999826545,0.691153161953081,0.691153161953081,5.117993812416755,5.117993812416755,4.42484663185681,4.019381523748645,0.691153161953081])",1.0
F207,"['size', 'happen', 'per', 'minute.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[298,503,2259,3192,4704,5850,7175,7281,7936,8338,9813],[4.137164559405029,0.691153161953081,2.8154087194227095,4.137164559405029,3.8187108282864943,0.691153161953081,5.523458920524919,0.6753425559264385,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
R158,"['high', 'note', 'church.', 'trip', 'writer', 'white', 'seat.', 'pull', 'treatment', 'charge', 'everybody', 'right', 'yes', 'enough', 'impact.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1268,1790,2116,2561,3614,4506,4687,4748,5044,5324,5782,5843,6597,6812,6906,8015,8094,9034,9144,9462,9909],[5.523458920524919,4.42484663185681,3.914021008090819,3.8187108282864943,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551,5.523458920524919,4.137164559405029,4.42484663185681,3.8187108282864943,4.607168188650764,4.42484663185681,4.270695952029551,4.830311739964974,2.920769235080536,2.7508701982851385,0.691153161953081,4.42484663185681])",1.0
R097,"['road', 'upon', 'marriage', 'argue', 'debate.', 'better', 'action', 'majority.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,2227,2543,3479,3614,3709,3730,4506,4687,5725,6229,6633,6735,9462],[2.579019941358479,2.7200985396183848,3.3262343431887,4.42484663185681,0.667530016189645,4.830311739964974,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,3.8187108282864943,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
R092,"['across', 'interest', 'watch', 'close.', 'common', 'across', 'whom.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[70,735,1020,2227,2708,3614,4506,4687,6332,7074,7937,9462],[4.607168188650764,3.914021008090819,2.579019941358479,2.7200985396183848,3.6516567436233283,0.667530016189645,0.691153161953081,0.691153161953081,4.42484663185681,6.888034757690167,5.117993812416755,0.691153161953081])",1.0
F172,"['party', 'upon', 'rock', 'plant.', 'people', 'avoid', 'quite.', 'information', 'plant', 'within.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,574,1379,1388,4263,4295,4377,5850,6735,7178,7244,7281,7936,8190,8338,8878],[0.691153161953081,3.914021008090819,4.137164559405029,4.019381523748645,4.270695952029551,4.830311739964974,2.60568818844064,0.691153161953081,4.270695952029551,5.117993812416755,3.4440173788450834,0.6753425559264385,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919])",0.0
R182,"['value', 'rather', 'least', 'vote.', 'top', 'receive', 'eye', 'ability', 'number.', 'sit', 'participant', 'growth', 'friend', 'movie.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,488,1341,1634,2837,3614,3681,4506,4617,4687,4702,4715,5328,5396,6878,6946,7403,9034,9144,9462],[3.8187108282864943,3.914021008090819,4.137164559405029,4.137164559405029,4.137164559405029,0.667530016189645,4.42484663185681,0.691153161953081,3.7316994512968646,0.691153161953081,4.42484663185681,4.137164559405029,3.5085558999826545,4.607168188650764,4.830311739964974,4.019381523748645,4.137164559405029,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
F014,"['particularly', 'popular', 'project', 'upon', 'policy', 'discuss', 'director.', 'appear', 'begin', 'church', 'technology', 'away.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1020,1273,1513,2230,3614,3892,4142,5850,6148,6443,6735,6747,6830,7281,7936,8182,8338,8408],[0.691153161953081,2.579019941358479,4.019381523748645,3.7316994512968646,4.42484663185681,0.667530016189645,2.5530444549552183,4.607168188650764,0.691153161953081,4.270695952029551,3.6516567436233283,4.270695952029551,2.5530444549552183,4.830311739964974,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,4.42484663185681])",0.0
R230,"['tv', 'general', 'daughter', 'free.', 'maintain', 'heart', 'energy', 'real', 'industry', 'husband.', 'wind', 'southern', 'professional', 'fast', 'century', 'modern', 'hard.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[2117,2155,2336,2558,3010,3556,3614,3743,4391,4506,4547,4687,5247,5465,7623,7841,8307,9142,9263,9462,9691,9808],[4.830311739964974,5.117993812416755,3.914021008090819,4.270695952029551,4.607168188650764,2.8844015909096608,0.667530016189645,3.914021008090819,5.523458920524919,0.691153161953081,4.830311739964974,0.691153161953081,4.42484663185681,4.137164559405029,4.019381523748645,4.270695952029551,4.42484663185681,5.117993812416755,3.8187108282864943,0.691153161953081,4.42484663185681,4.270695952029551])",1.0
F223,"['sign', 'serve', 'adult', 'government', 'nation', 'let.', 'hope', 'produce', 'stand.', 'water', 'mother', 'stage', 'site', 'million.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[30,72,354,503,1648,1725,2259,2589,3564,4014,5850,5891,6000,6090,6756,7281,7724,7936,8338,9813],[3.914021008090819,4.270695952029551,3.577548771469606,0.691153161953081,4.270695952029551,4.42484663185681,5.630817438845419,3.577548771469606,4.830311739964974,4.830311739964974,0.691153161953081,4.830311739964974,4.019381523748645,5.117993812416755,3.577548771469606,0.6753425559264385,5.523458920524919,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
R221,"['quality', 'defense', 'whole', 'safe', 'see.', 'energy', 'protect', 'the.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[627,2260,3506,3543,3614,4506,4687,6944,6975,7235,7642,8307,9462],[4.019381523748645,5.117993812416755,3.8187108282864943,3.7316994512968646,0.667530016189645,0.691153161953081,0.691153161953081,2.8154087194227095,5.117993812416755,4.270695952029551,3.8187108282864943,4.42484663185681,0.691153161953081])",1.0
R173,"['civil', 'hold', 'party', 'place.', 'edge', 'thought', 'assume', 'current.', 'last', 'bag', 'choice', 'attention', 'affect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[55,415,593,821,1379,2059,2389,2664,3144,3614,3921,3989,4131,4506,4687,5692,6000,6053,9462],[4.270695952029551,4.270695952029551,3.6516567436233283,2.849310271098391,4.137164559405029,2.60568818844064,4.42484663185681,3.8187108282864943,3.7316994512968646,0.667530016189645,3.7316994512968646,4.270695952029551,5.117993812416755,0.691153161953081,0.691153161953081,5.117993812416755,4.019381523748645,3.4440173788450834,0.691153161953081])",1.0
F249,"['camera', 'finish', 'recently', 'available', 'gun.', 'story', 'customer', 'treatment', 'relationship', 'born.', 'chance', 'plan', 'tough', 'several', 'appear', 'wait.', 'nothing', 'prove', 'situation', 'life.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[346,503,1413,1650,2034,2066,2475,3136,3286,4260,4292,5214,5447,5535,5850,6063,6123,6578,6855,7281,7586,7936,8015,8182,8338,9227,9876],[4.42484663185681,0.691153161953081,3.914021008090819,4.019381523748645,4.607168188650764,2.7508701982851385,4.137164559405029,4.42484663185681,4.830311739964974,4.137164559405029,4.830311739964974,4.270695952029551,3.6516567436233283,5.117993812416755,0.691153161953081,5.523458920524919,4.830311739964974,4.607168188650764,4.270695952029551,0.6753425559264385,5.117993812416755,0.691153161953081,4.270695952029551,3.8187108282864943,0.691153161953081,4.270695952029551,2.7508701982851385])",0.0
F112,"['onto', 'improve', 'seek', 'use.', 'financial', 'citizen', 'mrs', 'form', 'around.', 'southern', 'cut', 'represent.', 'bag', 'top', 'public', 'common.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[8,171,415,503,1206,1770,2259,2408,3538,3743,3744,4319,5328,5621,5850,6257,7281,7407,7936,8338,9021,9751,9813],[4.137164559405029,3.577548771469606,4.270695952029551,0.691153161953081,4.019381523748645,2.8844015909096608,2.8154087194227095,4.270695952029551,4.42484663185681,3.914021008090819,5.523458920524919,3.5085558999826545,3.5085558999826545,4.42484663185681,0.691153161953081,5.523458920524919,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,2.997730276216664])",0.0
R058,"['mission', 'material', 'sea.', 'manager', 'big', 'lose', 'condition.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1652,3048,3231,3614,4422,4506,4687,4991,5268,5432,6069,7723,9462],[4.137164559405029,4.42484663185681,4.270695952029551,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081,2.6902455764687034,5.523458920524919,2.7200985396183848,4.019381523748645,4.607168188650764,0.691153161953081])",1.0
R159,"['trip', 'reality', 'civil', 'box', 'interesting.', 'board', 'word', 'quite', 'reason.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[109,593,680,3519,3614,4506,4687,5375,5782,6056,7454,7922,9034,9144,9462],[5.523458920524919,3.6516567436233283,4.607168188650764,4.607168188650764,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,4.137164559405029,3.914021008090819,4.42484663185681,4.019381523748645,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R029,"['section', 'north', 'although', 'garden', 'north', 'picture.', 'group', 'top', 'shoulder', 'later.', 'federal', 'foreign', 'behind', 'with.', 'present', 'live', 'always', 'nation', 'design', 'research.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[493,633,1778,2887,3059,3614,3922,4014,4346,4506,4687,5328,5936,6206,6756,6968,7066,7640,7766,7779,8130,9011,9034,9144,9462],[4.019381523748645,3.914021008090819,8.541391904059102,5.523458920524919,4.019381523748645,0.667530016189645,4.42484663185681,4.830311739964974,4.019381523748645,0.691153161953081,0.691153161953081,3.5085558999826545,4.270695952029551,4.607168188650764,3.577548771469606,4.019381523748645,2.7826188965997183,5.523458920524919,4.607168188650764,3.7316994512968646,3.8187108282864943,4.019381523748645,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R126,"['reason', 'serve', 'nature', 'gas', 'price', 'may', 'read.', 'wide', 'reflect', 'bar', 'manage', 'assume.', 'example', 'discussion', 'open', 'perhaps', 'if.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1259,1725,1738,2836,2944,3611,3614,4506,4687,5315,5321,5607,5783,6259,7066,7332,7883,8550,9160,9459,9462,9606],[4.830311739964974,4.42484663185681,4.137164559405029,4.42484663185681,3.5085558999826545,4.42484663185681,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,3.914021008090819,4.137164559405029,4.019381523748645,5.117993812416755,2.7826188965997183,4.270695952029551,4.019381523748645,5.117993812416755,4.607168188650764,5.117993812416755,0.691153161953081,3.7316994512968646])",1.0
R132,"['cold', 'bit', 'federal', 'reveal', 'thank', 'pass.', 'help', 'air', 'goal', 'join.', 'edge', 'skill', 'focus', 'similar', 'significant', 'improve.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[88,633,1507,1687,1989,3614,3920,3921,3931,4506,4687,5047,5089,5564,7046,8171,8552,9347,9462,9968,9994],[4.270695952029551,3.914021008090819,3.6516567436233283,4.137164559405029,3.914021008090819,0.667530016189645,4.42484663185681,3.7316994512968646,3.4440173788450834,0.691153161953081,0.691153161953081,2.6902455764687034,4.270695952029551,4.830311739964974,4.607168188650764,3.4440173788450834,4.42484663185681,4.137164559405029,0.691153161953081,3.914021008090819,4.830311739964974])",1.0
R025,"['security', 'home', 'nation.', 'state', 'board', 'miss.', 'contain', 'step', 'cause', 'take.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[316,1558,1808,2634,3365,3556,3614,4357,4506,4687,6961,7454,7493,7725,9462],[3.8187108282864943,4.019381523748645,4.830311739964974,3.8187108282864943,4.42484663185681,2.8844015909096608,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
F214,"['memory', 'business', 'road', 'anyone.', 'business', 'firm', 'book.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,3226,3892,5374,5725,5850,5931,6747,6941,7281,7936,8338,8894],[0.691153161953081,5.117993812416755,2.5530444549552183,8.274329118810059,4.42484663185681,0.691153161953081,5.117993812416755,2.5530444549552183,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
R177,"['institution', 'perform', 'high', 'relationship', 'college', 'decision.', 'leave', 'cut', 'develop', 'heavy', 'see.', 'arrive', 'debate', 'despite', 'including.', 'must', 'color', 'outside', 'film', 'least', 'strong.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[278,1023,1098,1206,1241,1301,1634,2116,2913,3243,3614,4260,4506,4687,5003,5377,6944,6975,7391,8057,8276,8568,8888,8949,9462,9832],[4.830311739964974,3.914021008090819,4.270695952029551,4.019381523748645,3.4440173788450834,4.607168188650764,4.137164559405029,3.914021008090819,3.5085558999826545,4.270695952029551,0.667530016189645,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755,2.8154087194227095,5.117993812416755,3.914021008090819,4.830311739964974,3.914021008090819,4.137164559405029,5.117993812416755,4.270695952029551,0.691153161953081,4.830311739964974])",1.0
R196,"['something', 'wonder', 'worker.', 'often', 'sister', 'pay', 'avoid', 'receive', 'sister.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[7,1388,2664,3521,3614,4506,4617,4687,4723,4897,4991,5371,5432,9462,9826],[4.137164559405029,4.019381523748645,3.8187108282864943,3.8187108282864943,0.667530016189645,0.691153161953081,3.7316994512968646,0.691153161953081,4.137164559405029,4.42484663185681,2.6902455764687034,4.830311739964974,2.7200985396183848,0.691153161953081,3.8187108282864943])",1.0
